sample_id,source_id,raw_path,relative_path,caption,width,height,sha256,valid,error
openimages_85837746efaf73c6bc16e4c2,openimages,data/raw_smoke/openimages/images/train/open_000189.jpg,images/train/open_000189.jpg,smoke open image 189,128,128,5aa723264b7f967942ad1277e9a770977bb85c162abcb69e1fe6fbaf6dabaffd,1,
openimages_24b2a532bd6a8b43dd3d88c8,openimages,data/raw_smoke/openimages/images/train/open_000190.jpg,images/train/open_000190.jpg,smoke open image 190,128,128,1f9f2e6e8faf48fe10babdc45e42224b3211eef5f07d16ef58ac1b8385c5f783,1,
openimages_20d89bf6db4b1b6f27c1e52f,openimages,data/raw_smoke/openimages/images/train/open_000191.jpg,images/train/open_000191.jpg,smoke open image 191,128,128,fc1cf3c51d34d309a7cf091f5252af5e01de5e6805f063f501ff183750d01b0f,1,
openimages_14de0eaf2e068bce04da2497,openimages,data/raw_smoke/openimages/images/train/open_000192.jpg,images/train/open_000192.jpg,smoke open image 192,128,128,5201389212bd867471b3e59abec85558b74a71fc7826deeb1b1b012eef1da614,1,
openimages_137e8bb15c991a7f0b134401,openimages,data/raw_smoke/openimages/images/train/open_000193.jpg,images/train/open_000193.jpg,smoke open image 193,128,128,2681877b910294d9efd493c17368fa9b8b1cf9cd1ca74e185ef4c51451765428,1,
openimages_c6d5eb2442d3ec1dcd0f2067,openimages,data/raw_smoke/openimages/images/train/open_000194.jpg,images/train/open_000194.jpg,smoke open image 194,128,128,00cdd35fb9f7e8a96136fd8ea4ff27d7e3745956e766db2e65e32fae32cf4979,1,
openimages_5f4605f01d1e1b96e01808cc,openimages,data/raw_smoke/openimages/images/train/open_000195.jpg,images/train/open_000195.jpg,smoke open image 195,128,128,4b5ac28c7885509455b172ab8000925da493f45c53bcc9d0573c02e630e06a29,1,
openimages_d1f6be1abbb230aaf31f269d,openimages,data/raw_smoke/openimages/images/train/open_000196.jpg,images/train/open_000196.jpg,smoke open image 196,128,128,021bcc783e75fed1f73095dee525b5bb8b7212d7372e1adfd5247867ab7a66ae,1,
openimages_64469c04f4ab39724ae72189,openimages,data/raw_smoke/openimages/images/train/open_000197.jpg,images/train/open_000197.jpg,smoke open image 197,128,128,4fe8e1cfb74c8e4fa6f16895ddf31091ca667e62aa5f61a773257b76efea6faf,1,
openimages_7160d24ea29ddaa97bf5194e,openimages,data/raw_smoke/openimages/images/train/open_000198.jpg,images/train/open_000198.jpg,smoke open image 198,128,128,1b8b3cec155d475c5611909d049cf0aee5d3379603c1cb312eec969fdad9e8aa,1,
openimages_f96a3061f14b5482e2d1b59a,openimages,data/raw_smoke/openimages/images/train/open_000199.jpg,images/train/open_000199.jpg,smoke open image 199,128,128,622f39cb455905bec4e7140141b400ee34f61293acdaa8bca2ee16208b38aabd,1,
openimages_b0fab93afc41b2a3b7604dea,openimages,data/raw_smoke/openimages/images/train/open_000200.jpg,images/train/open_000200.jpg,smoke open image 200,128,128,77682871486bdcab48d7eb7eaae5c300a721ff22e3f2207e7fdfc8339cbc817b,1,
openimages_e40d32eef46e4135a066f984,openimages,data/raw_smoke/openimages/images/train/open_000201.jpg,images/train/open_000201.jpg,smoke open image 201,128,128,d67dd8855aceebdbc6e87ba4dc1073e706dea727e5d299b9a1afa531913a49ed,1,
openimages_5402de449c8a7ee1dfe15511,openimages,data/raw_smoke/openimages/images/train/open_000202.jpg,images/train/open_000202.jpg,smoke open image 202,128,128,287fd0d8224795b766eb9602a466afa02d9d233e89d9dfa37d9013c3f0792d7e,1,
openimages_87ac1daf05803aff2b9b111b,openimages,data/raw_smoke/openimages/images/train/open_000203.jpg,images/train/open_000203.jpg,smoke open image 203,128,128,71b4b1d9daf02231a9b94a2d4bb343c73ec669b8d1c8aed559a25c9eaac2cf2f,1,
openimages_535527d91400527f22648279,openimages,data/raw_smoke/openimages/images/train/open_000204.jpg,images/train/open_000204.jpg,smoke open image 204,128,128,f63c9e0278109f2516203d2eb8518d9e53ef7c099e22dee013999c3b504d30e3,1,
openimages_16b9cda1b32d2301996ddbb2,openimages,data/raw_smoke/openimages/images/train/open_000205.jpg,images/train/open_000205.jpg,smoke open image 205,128,128,9ec314486c0bfc830ba27d6cd0de2df2af17dffffa57451635cdbb93760e21ef,1,
openimages_95e84c8cdcef6e1839201b60,openimages,data/raw_smoke/openimages/images/train/open_000206.jpg,images/train/open_000206.jpg,smoke open image 206,128,128,4ba941c408a2acaa50b1e554802a87dfc100fd927accc8cdb8e4f72882075f43,1,
openimages_a208de8cf64d0d480cad9bdb,openimages,data/raw_smoke/openimages/images/train/open_000207.jpg,images/train/open_000207.jpg,smoke open image 207,128,128,38fba0d4ef8080ad69fcf48774b72cf71f8b7351564cde5dc9b3f2db2e9327d7,1,
openimages_1777ff3c9572e58de57b62c3,openimages,data/raw_smoke/openimages/images/train/open_000208.jpg,images/train/open_000208.jpg,smoke open image 208,128,128,4e6267603fcf42505e975a4748b6d7a8971c6818be0ba41c8243a6248c1578f9,1,
openimages_904b4a9a5ac546067d32d39d,openimages,data/raw_smoke/openimages/images/train/open_000209.jpg,images/train/open_000209.jpg,smoke open image 209,128,128,f9718af5868928b49e9e221925b26ce5b6f05f645622f17b55b9755ae3c65bfc,1,
openimages_72e0be0ed5873a89523d6cf9,openimages,data/raw_smoke/openimages/images/train/open_000210.jpg,images/train/open_000210.jpg,smoke open image 210,128,128,e090d68ced9eab53db4deeeb6e30fa9ada989be54d31e85ae7e9c9cc8489de94,1,
openimages_2407f210f3e50e4d377f01b8,openimages,data/raw_smoke/openimages/images/train/open_000211.jpg,images/train/open_000211.jpg,smoke open image 211,128,128,603e557b57bc7e07c66a14231b69f95df9147ae59758de7a739cbc7be2cad455,1,
openimages_c2f35055c6569fe1aefce54b,openimages,data/raw_smoke/openimages/images/train/open_000212.jpg,images/train/open_000212.jpg,smoke open image 212,128,128,0fb6834e95bf1535bb33e06c1c5d83d89a9d91591e9d22bca4a750d79376b111,1,
openimages_3bd8ef7a7f5932fec37f863e,openimages,data/raw_smoke/openimages/images/train/open_000213.jpg,images/train/open_000213.jpg,smoke open image 213,128,128,4515c72db9cfa520810679ca8bf5583062a816909b5d88cd2042ebdf27530d37,1,
openimages_1872866c8d952aafc9c1366e,openimages,data/raw_smoke/openimages/images/train/open_000214.jpg,images/train/open_000214.jpg,smoke open image 214,128,128,b0e7d657647fbe79a5a065acac31c905c776697fd01132367e0c1ffd19c6cddf,1,
openimages_a7429c72f4bbd3c56d43f32c,openimages,data/raw_smoke/openimages/images/train/open_000215.jpg,images/train/open_000215.jpg,smoke open image 215,128,128,e4af492cedb9263c976dcde14391968f8b41092a6521a82d8ed08219b547cadd,1,
openimages_9b66478cb1e8af43b57a1231,openimages,data/raw_smoke/openimages/images/train/open_000216.jpg,images/train/open_000216.jpg,smoke open image 216,128,128,7fe5a289737e748a6cd54513263547a3d7ac9adb43a4039ae45b5ac0c849f657,1,
openimages_adc7248a7fe108dc335f888e,openimages,data/raw_smoke/openimages/images/train/open_000217.jpg,images/train/open_000217.jpg,smoke open image 217,128,128,a1bc7dd7871459efb7a3aaa6eba0ada5f8c9afcc9630d244bbe0a892510931ea,1,
openimages_ca941fd5b05200a0dcdaf9a9,openimages,data/raw_smoke/openimages/images/train/open_000218.jpg,images/train/open_000218.jpg,smoke open image 218,128,128,5bdb0c8199ccd01eaba88b2e252ece29361aa5b6178a0cbd8135df55e39a2028,1,
openimages_bf688c7a0f2574ef8585f8e5,openimages,data/raw_smoke/openimages/images/train/open_000219.jpg,images/train/open_000219.jpg,smoke open image 219,128,128,966b50b45dd6f3301722b3029b75374a8cba8cea186527fa56fa1060659f928b,1,
openimages_ffd7a830a30bb48f9680a1aa,openimages,data/raw_smoke/openimages/images/train/open_000220.jpg,images/train/open_000220.jpg,smoke open image 220,128,128,4ad3f4e42c942af996969dccf99b78711ff802b68656829da73b6ae42aa4e99a,1,
openimages_138fdba54803ea63443a5157,openimages,data/raw_smoke/openimages/images/train/open_000221.jpg,images/train/open_000221.jpg,smoke open image 221,128,128,c73b15fcde6bf40eaea3de9f04f284d2cf2846695ff160c290eb3a2c3cc08ff1,1,
openimages_d49e0fa177cc40de186e915e,openimages,data/raw_smoke/openimages/images/train/open_000222.jpg,images/train/open_000222.jpg,smoke open image 222,128,128,5a3394b80a048fac5d859f625e6d6ba05b74261fed492abdaa19ef6c05014cff,1,
openimages_bc46fddd1f9a1f001a47bba1,openimages,data/raw_smoke/openimages/images/train/open_000223.jpg,images/train/open_000223.jpg,smoke open image 223,128,128,ab2f8269612b94613fc0c8264bf1cdb775ea07285a692e811e60d3ef109b34fa,1,
openimages_064aad0044745fb8b17d43a3,openimages,data/raw_smoke/openimages/images/train/open_000224.jpg,images/train/open_000224.jpg,smoke open image 224,128,128,45bcee6879ef968b06660d6715c4a0f62a5c7171fe89ee77756c06852c87328f,1,
openimages_57d5aabcb859c40afb3a6a48,openimages,data/raw_smoke/openimages/images/train/open_000225.jpg,images/train/open_000225.jpg,smoke open image 225,128,128,6b4e6d52f4bc212adc2cdcd7ecff7e11a928ad207a4d5689ec979f4d2d224e60,1,
openimages_e69c0984adcd1b476879df2f,openimages,data/raw_smoke/openimages/images/train/open_000226.jpg,images/train/open_000226.jpg,smoke open image 226,128,128,ebab2b692e5dcd202988e7fecd7be844a41dd52ba8efe237a8fd77f8da8c8257,1,
openimages_b259e7c05c65662a3b058abd,openimages,data/raw_smoke/openimages/images/train/open_000227.jpg,images/train/open_000227.jpg,smoke open image 227,128,128,c83d4eb637c2da94c55a78840898bf0908f0071bbf23a7e4b3139a68c50102d3,1,
openimages_c2597efe2c3917b4484c0293,openimages,data/raw_smoke/openimages/images/train/open_000228.jpg,images/train/open_000228.jpg,smoke open image 228,128,128,52ddc3cc12b17fb87a127260f954ddb24d503d63a9227acb1464fe70f0837c8f,1,
openimages_2b8932c930a750a31b6f0ff3,openimages,data/raw_smoke/openimages/images/train/open_000229.jpg,images/train/open_000229.jpg,smoke open image 229,128,128,9fe63bc3c63a16cff4f59f7f05141a68eeca1cf130143f72dd5e13166ba36e5c,1,
openimages_dea3f2c8ca5a835e47d02ef3,openimages,data/raw_smoke/openimages/images/train/open_000230.jpg,images/train/open_000230.jpg,smoke open image 230,128,128,6bd3fe40f2a21ef0bd9e4adda2dd4fcc5cafebe1ab0bcc6540f50aa3e1778bec,1,
openimages_4fb51252ec9a04474c2a2f94,openimages,data/raw_smoke/openimages/images/train/open_000231.jpg,images/train/open_000231.jpg,smoke open image 231,128,128,05915788d08a4cced0bcf779c6c611533e1d2d937bdcfff955a3863c2ae1b4a7,1,
openimages_4ee6ef887bfeae0db4b00cf3,openimages,data/raw_smoke/openimages/images/train/open_000232.jpg,images/train/open_000232.jpg,smoke open image 232,128,128,bd3d53395546e2aade68a87fa7bdccc24b26e7918f1b95503435fb5f3504f5bc,1,
openimages_8d0d78fdaf6d7ba55e90ba52,openimages,data/raw_smoke/openimages/images/train/open_000233.jpg,images/train/open_000233.jpg,smoke open image 233,128,128,34fdfa2575a101540b5a0ec0a1fa737244bf35973cebe19d7011b389f22b3b1d,1,
openimages_a841ae8a1a59f1bda49e24a4,openimages,data/raw_smoke/openimages/images/train/open_000234.jpg,images/train/open_000234.jpg,smoke open image 234,128,128,38c9e67cab600b11cceaaa61be53b0b3a54f41488653f4ff1ba7f32e114e7d6a,1,
openimages_914eafbd5833956cc5584194,openimages,data/raw_smoke/openimages/images/train/open_000235.jpg,images/train/open_000235.jpg,smoke open image 235,128,128,dc93f38932ae1294dd89c883c8fd15e3479d7cd0af2996df21cea147fbd5ab2a,1,
openimages_363fb780c3155f6a682d3985,openimages,data/raw_smoke/openimages/images/train/open_000236.jpg,images/train/open_000236.jpg,smoke open image 236,128,128,7c5c8234883b9247ff35a8e6ba7b97951e8913e17bca9788044ed2e78c4f2a43,1,
openimages_33c82189fda1365609840754,openimages,data/raw_smoke/openimages/images/train/open_000237.jpg,images/train/open_000237.jpg,smoke open image 237,128,128,6779e97587602cd5778276705204fd186506d78ec1460ef822c14cffb5cdddf0,1,
openimages_6d2c495946baa0a6f7d53826,openimages,data/raw_smoke/openimages/images/train/open_000238.jpg,images/train/open_000238.jpg,smoke open image 238,128,128,e8295be200210e764d38173c985498659f4458241b52a4d324e34b6aae88a617,1,
openimages_68373b5bed23093155f09b63,openimages,data/raw_smoke/openimages/images/train/open_000239.jpg,images/train/open_000239.jpg,smoke open image 239,128,128,0e23223a5d5c018170d123d79efead0d35059b4848d97ed8bfc97920f3ee2c2c,1,
openimages_4270eac4ee215b7859c1e413,openimages,data/raw_smoke/openimages/images/train/open_000240.jpg,images/train/open_000240.jpg,smoke open image 240,128,128,41208d89d0847243ebc3eaceadabbfbe30a70cf90ef936ab20768c1c501da222,1,
openimages_91f7e0db27992bf331d5cce3,openimages,data/raw_smoke/openimages/images/train/open_000241.jpg,images/train/open_000241.jpg,smoke open image 241,128,128,96932c5cbd2c932377a53b7ed718c66925a110859a96199443ec21357747b56b,1,
openimages_63b8c7c7f682d401e0d60275,openimages,data/raw_smoke/openimages/images/train/open_000242.jpg,images/train/open_000242.jpg,smoke open image 242,128,128,9fb349e829ac18b756f17ed71b3807912479148a3b19eb32eb435fa13856d117,1,
openimages_bb38f6f5fa822754a37ada7f,openimages,data/raw_smoke/openimages/images/train/open_000243.jpg,images/train/open_000243.jpg,smoke open image 243,128,128,e5869f9541c345a269299303ecc9c3d93527da86e679e92cbbc8e0f118605a5f,1,
openimages_317af6bb5db73a387cb27e14,openimages,data/raw_smoke/openimages/images/train/open_000244.jpg,images/train/open_000244.jpg,smoke open image 244,128,128,6a8c2f59b5677eb6506b2437b3c6e71ada851c18a19c0a680a5f2ceefc732049,1,
openimages_2a12974c0729f78de9d6850d,openimages,data/raw_smoke/openimages/images/train/open_000245.jpg,images/train/open_000245.jpg,smoke open image 245,128,128,22220bd97678610b851739780becc186ec691eb390475d345c9935114a3bafd0,1,
openimages_8e3b7310f4ce39614d93bafb,openimages,data/raw_smoke/openimages/images/train/open_000246.jpg,images/train/open_000246.jpg,smoke open image 246,128,128,76ebd20d878357326290ed37cd6fa7fb134fc0dab13fcb3a4e3a4ec2a6388244,1,
openimages_00479d8d77aa81fb176f679e,openimages,data/raw_smoke/openimages/images/train/open_000247.jpg,images/train/open_000247.jpg,smoke open image 247,128,128,7c8a98412a09275c603dbe363ccbfedd265dfdeedd39cd0c675176a58e4b9d09,1,
openimages_a9b1cc712668eaf73ca3628f,openimages,data/raw_smoke/openimages/images/train/open_000248.jpg,images/train/open_000248.jpg,smoke open image 248,128,128,5f7babac420813211b8b3365f9f986cda6163ce0f47127fdbb19b3d0e1e0b254,1,
openimages_3251baf5d80ca2d27458fe22,openimages,data/raw_smoke/openimages/images/train/open_000249.jpg,images/train/open_000249.jpg,smoke open image 249,128,128,9457e0af9780009d0d4499cb51b6e90032cc732520cfc4e2ebd7232dea4bd4a3,1,
openimages_bda2b0be0272811cc1ebcfac,openimages,data/raw_smoke/openimages/images/train/open_000250.jpg,images/train/open_000250.jpg,smoke open image 250,128,128,f467177a166083eec54707a19be58e2f5566d06ddfe2e2faf45620540db10245,1,
openimages_8236541e5e66954c814d6baa,openimages,data/raw_smoke/openimages/images/train/open_000251.jpg,images/train/open_000251.jpg,smoke open image 251,128,128,d092ed208e3cf88838b8d50bf49eaf5cced70d4398d400d3d41e2e3a6a82f099,1,
openimages_d19f5b0e250a4efc7be02cba,openimages,data/raw_smoke/openimages/images/train/open_000252.jpg,images/train/open_000252.jpg,smoke open image 252,128,128,0bbd10d8340061b643c7c4a2a5dbed4ac7d46630d8457ad3a1f1b9c20f2f5f30,1,
openimages_2bc137c2ba6c15cbf02e9db6,openimages,data/raw_smoke/openimages/images/train/open_000253.jpg,images/train/open_000253.jpg,smoke open image 253,128,128,2dfd30666e624893b5fab61a0010291d45fbf4168acadc2a4d261f6fb5fbd9fe,1,
openimages_1a02146db4b5434ad9a657bc,openimages,data/raw_smoke/openimages/images/train/open_000254.jpg,images/train/open_000254.jpg,smoke open image 254,128,128,f7954dded4660c5e9ed951b460a3bbd1cc26348a63e32425b25c485d1f695057,1,
openimages_9990e80e694be7db7eb11490,openimages,data/raw_smoke/openimages/images/train/open_000255.jpg,images/train/open_000255.jpg,smoke open image 255,128,128,33cc55a848cdc2aa6d53f0fe10a7ade77489f75800013f62756233957be77339,1,
openimages_9cc1d420c56dbe91c60f04d2,openimages,data/raw_smoke/openimages/images/train/open_000256.jpg,images/train/open_000256.jpg,smoke open image 256,128,128,6f99798d7630e69b9082ec2982f477215089bc101deb24bd2ed7885299d0ebf1,1,
openimages_1be480c764e1fcea5f1ad2a1,openimages,data/raw_smoke/openimages/images/train/open_000257.jpg,images/train/open_000257.jpg,smoke open image 257,128,128,3bf22440156dfe7c364c37a77121a02e10b897c4f621fc062e3b97be768029c2,1,
openimages_b0725dad8bfe7fb95ba70926,openimages,data/raw_smoke/openimages/images/train/open_000258.jpg,images/train/open_000258.jpg,smoke open image 258,128,128,ab88eea46d8564aa8701c6d95739289f26f3bef5b682f53bd2e3dc35b6d8380e,1,
openimages_af32a94d8771e9f47e322d5f,openimages,data/raw_smoke/openimages/images/train/open_000259.jpg,images/train/open_000259.jpg,smoke open image 259,128,128,0383385f8a87f0162aa405390695380a1c16cc85b61dd878349ea38abb6f505e,1,
openimages_9c897ee2d7b8884ec795440a,openimages,data/raw_smoke/openimages/images/train/open_000260.jpg,images/train/open_000260.jpg,smoke open image 260,128,128,ce208b2cd0137f80fb1be8adff751200c934cf74bb17d1eed4c2b68fdb86aad3,1,
openimages_594fa14da6732fcef6c7def0,openimages,data/raw_smoke/openimages/images/train/open_000261.jpg,images/train/open_000261.jpg,smoke open image 261,128,128,e2b4725d11021881e71096cddeef0b326f191ba396313e1c9efc35fb8f3e56da,1,
openimages_473553325f657ed53341f27e,openimages,data/raw_smoke/openimages/images/train/open_000262.jpg,images/train/open_000262.jpg,smoke open image 262,128,128,3b1c433d717c73333e5d3bb7bdeddebf2575a923eaae2e272757202a39be4f4c,1,
openimages_68aacf60a142a4eb9bdf2224,openimages,data/raw_smoke/openimages/images/train/open_000263.jpg,images/train/open_000263.jpg,smoke open image 263,128,128,8aeccadb9e25f22c5446720b2e30d516f5cf60cec57a7441acb258437a3e5266,1,
openimages_8dc27cb1b50cc5b7890cbe6e,openimages,data/raw_smoke/openimages/images/train/open_000264.jpg,images/train/open_000264.jpg,smoke open image 264,128,128,089120ef555cac6222a0b282d9b6a29130d514c22c6c16d3b8578cf8b3c2c967,1,
openimages_da3937d2ba7fb993bbe6a7a2,openimages,data/raw_smoke/openimages/images/train/open_000265.jpg,images/train/open_000265.jpg,smoke open image 265,128,128,de60a92b535aea03aad74ae18d59d6e07c38830d10e3b3cd9f244a6f5f578914,1,
openimages_0b63cefbf7bf84ca7b07fd20,openimages,data/raw_smoke/openimages/images/train/open_000266.jpg,images/train/open_000266.jpg,smoke open image 266,128,128,daf4f2a37cbafdc42c945fdb20a7d25c4e7f3f66f60c270a40ace0263881c7ce,1,
openimages_0f2c9373e27f62977d8f0020,openimages,data/raw_smoke/openimages/images/train/open_000267.jpg,images/train/open_000267.jpg,smoke open image 267,128,128,016cdbbdebcc85f390e5e42f4ba83eb4f744fdffd9499fd99ce592a96ff11850,1,
openimages_85d7ce918f1408bba3cd3e8b,openimages,data/raw_smoke/openimages/images/train/open_000268.jpg,images/train/open_000268.jpg,smoke open image 268,128,128,0aff0365f485aac03cd83c5df6ae113f8f1ae2dd0146720ee731e0e356db9b4c,1,
openimages_94ee3b1045f3400d73fa0909,openimages,data/raw_smoke/openimages/images/train/open_000269.jpg,images/train/open_000269.jpg,smoke open image 269,128,128,3fdd336de72ed0da6bb2159102fe56a813827bffb76e0da2978ed28a6040ecb1,1,
openimages_69d1869cc625dfe58438d569,openimages,data/raw_smoke/openimages/images/train/open_000270.jpg,images/train/open_000270.jpg,smoke open image 270,128,128,076ce24e946633c249f34ecc93654ed61e839f596213b44004dea0353654ce9e,1,
openimages_09e7e2c39ab4729c1e1338b1,openimages,data/raw_smoke/openimages/images/train/open_000271.jpg,images/train/open_000271.jpg,smoke open image 271,128,128,cd799aa324457d9aee26e95d21449e4927c28d4764a2d6da757e2ca05a977c07,1,
openimages_76477d6108358acc35b74861,openimages,data/raw_smoke/openimages/images/train/open_000272.jpg,images/train/open_000272.jpg,smoke open image 272,128,128,b8ee647c1997f4a803bafe4286034ee5104c8ba5c6fd70fad91c10d8b64d8efa,1,
openimages_7c1e76e1b956b8aec754566d,openimages,data/raw_smoke/openimages/images/train/open_000273.jpg,images/train/open_000273.jpg,smoke open image 273,128,128,df5d1e4da9771505d2de87f4e8e766672cc5f7ba2e9b779c6494e7f3f249c9d4,1,
openimages_0724acac86d31f6da3425ab1,openimages,data/raw_smoke/openimages/images/train/open_000274.jpg,images/train/open_000274.jpg,smoke open image 274,128,128,a1811c8a2f5678443c6508246eac91473a3c475c10a45b95fc101160a8397416,1,
openimages_ea5040fab0ccacb010db1ae3,openimages,data/raw_smoke/openimages/images/train/open_000275.jpg,images/train/open_000275.jpg,smoke open image 275,128,128,40e787299a33f7190ef4b859771a98dc438f5915c240574b47d2628dd6b91292,1,
openimages_e965111cb270d031b422e53b,openimages,data/raw_smoke/openimages/images/train/open_000276.jpg,images/train/open_000276.jpg,smoke open image 276,128,128,4832b1b86920de7d48d2e2c52c7c604b1740fd9f7e6f07a6e6c9f179a5f114e9,1,
openimages_47d37a7c57464b173271af8f,openimages,data/raw_smoke/openimages/images/train/open_000277.jpg,images/train/open_000277.jpg,smoke open image 277,128,128,2ef5217701e0e964dbe6c2ae0da38ec27274f34e75090aa50ce90e4098536023,1,
openimages_6bbf0c6e9025f225b0cf9e3e,openimages,data/raw_smoke/openimages/images/train/open_000278.jpg,images/train/open_000278.jpg,smoke open image 278,128,128,6e7df7e257bf5c9c10147ae6244700bd969b0e0f5496e634734cfd85f94c7a19,1,
openimages_cef47ef35a23c75e5aabd495,openimages,data/raw_smoke/openimages/images/train/open_000279.jpg,images/train/open_000279.jpg,smoke open image 279,128,128,16283174172ac6fe27c52f08d744c951e1387f80a48efa6693d19a2050f3c8ae,1,
openimages_3ec3372ed5a72da918aac530,openimages,data/raw_smoke/openimages/images/train/open_000280.jpg,images/train/open_000280.jpg,smoke open image 280,128,128,edeb9860976b9cab24d186a86bd38854b0a6f8314732412e845954a7d51710b2,1,
openimages_f80531be53f827ce62f479a3,openimages,data/raw_smoke/openimages/images/train/open_000281.jpg,images/train/open_000281.jpg,smoke open image 281,128,128,f185deb7d900cbbfb62e17d12595779642ccbbec66aade27703c3c00043baf6e,1,
openimages_4edcac89124bdd5d13fc376d,openimages,data/raw_smoke/openimages/images/train/open_000282.jpg,images/train/open_000282.jpg,smoke open image 282,128,128,eb51ba4337410480497f6c8ac11e14ce30acccfed87524a0ddeba88cfd381617,1,
openimages_80d4254c5a4cba0ba64cbbc9,openimages,data/raw_smoke/openimages/images/train/open_000283.jpg,images/train/open_000283.jpg,smoke open image 283,128,128,66179a7843317ee871b37400d2665268450cb1d19340156b6f2b383795507651,1,
openimages_472b5eab7ccf18b2f21c5814,openimages,data/raw_smoke/openimages/images/train/open_000284.jpg,images/train/open_000284.jpg,smoke open image 284,128,128,e1c22c22fa870dbfc93997a3110a9a047c3101d21f040cf85fe90fe577259826,1,
openimages_90dcb1e1957bc6e537b0a920,openimages,data/raw_smoke/openimages/images/train/open_000285.jpg,images/train/open_000285.jpg,smoke open image 285,128,128,fe9a0b4b00b07b4fbd1d409623ae1339195c76f17de2204f2901642cad34c87c,1,
openimages_c29b085308b86267d75644fe,openimages,data/raw_smoke/openimages/images/train/open_000286.jpg,images/train/open_000286.jpg,smoke open image 286,128,128,fd9629df0c86fa42d2b1a3307cad3f4cef328ff9bc063d815bba9674d9827902,1,
openimages_4b411d754e363259bd14d6ac,openimages,data/raw_smoke/openimages/images/train/open_000287.jpg,images/train/open_000287.jpg,smoke open image 287,128,128,71564a45340c4960bdf99a84b2bae3845669bcbed24716ab8993c7a66250e759,1,
openimages_99d92f169866a3a412d1ed55,openimages,data/raw_smoke/openimages/images/train/open_000288.jpg,images/train/open_000288.jpg,smoke open image 288,128,128,321d5462c7fe57d145e288753572a6bad847261c2269e83a0ae135087fd5a7fa,1,
openimages_c6c63d997608f701ba01dd4d,openimages,data/raw_smoke/openimages/images/train/open_000289.jpg,images/train/open_000289.jpg,smoke open image 289,128,128,a7fe72009c824a7588016ff435b4f8ec005d0be9662740c6b2956d0d3ec24b6c,1,
openimages_484e08f00d3e81c8cc3a4ea1,openimages,data/raw_smoke/openimages/images/train/open_000290.jpg,images/train/open_000290.jpg,smoke open image 290,128,128,21df7af6ba6b8a4c409ec92c07a8f184ebcc4bb09e89ec4069ae149b6f5dc99b,1,
openimages_e3ab032502e1f89adb88dc5d,openimages,data/raw_smoke/openimages/images/train/open_000291.jpg,images/train/open_000291.jpg,smoke open image 291,128,128,2036731541209b0d61f6923647ef53a2eb7998416333debe984a519f5511e72e,1,
openimages_088a09b8f1c64fcfc6e49e8d,openimages,data/raw_smoke/openimages/images/train/open_000292.jpg,images/train/open_000292.jpg,smoke open image 292,128,128,1d5ff55d1f8ea0935ec805b7eeb9af1b62fa796e45b181f25e46a6d9cc8d54d1,1,
openimages_1351bd5b6d9c1221443c5e16,openimages,data/raw_smoke/openimages/images/train/open_000293.jpg,images/train/open_000293.jpg,smoke open image 293,128,128,da9d25b5398acb819d172ac24633e43293b379ca43bfca735bbd789d34625274,1,
openimages_e5975f6bf6dbd709da8102be,openimages,data/raw_smoke/openimages/images/train/open_000294.jpg,images/train/open_000294.jpg,smoke open image 294,128,128,cf6efcfd56b5e5f3e012e8a1bf6dc0516bddaf438a2eb7f7168b91e1ef442e83,1,
openimages_095cd10c4e9ba216ab2d12ca,openimages,data/raw_smoke/openimages/images/train/open_000295.jpg,images/train/open_000295.jpg,smoke open image 295,128,128,6d60dae480dc8a9e6936bf4aa8350de96271ed55af8123f7b2209b8861a98410,1,
openimages_ac8fcb62b482b8a57ec3201a,openimages,data/raw_smoke/openimages/images/train/open_000296.jpg,images/train/open_000296.jpg,smoke open image 296,128,128,6adeb84b6974b475da43f8672bcc39ede609e7ef614d6bd9e9c284e9119fee88,1,
openimages_5fb5ce0743c8c2b153849cdf,openimages,data/raw_smoke/openimages/images/train/open_000297.jpg,images/train/open_000297.jpg,smoke open image 297,128,128,b8f101b9a91bd36d77ae6fee34384162969ba3b8b9b5c146c697098538dfad6d,1,
openimages_242145c18a811fcc6e813974,openimages,data/raw_smoke/openimages/images/train/open_000298.jpg,images/train/open_000298.jpg,smoke open image 298,128,128,e4be377e6585ab451fb7be5e0b7357c14434c9eecf6524b238db8800115a9964,1,
openimages_ad4cc0ec10454f18793b5b5e,openimages,data/raw_smoke/openimages/images/train/open_000299.jpg,images/train/open_000299.jpg,smoke open image 299,128,128,c70fafdd3ab6ac69ff7bfec134f5c9fa3e3eb33a54cec63849e5a901a98ea71b,1,
openimages_1a0386bdfb7948e389e4efd2,openimages,data/raw_smoke/openimages/images/train/open_000300.jpg,images/train/open_000300.jpg,smoke open image 300,128,128,3e7f95547891800a4de33b698c3611861b65bacef89487da5ab2b8cc8be15d63,1,
openimages_c5a2ef4410974b8bef86dd97,openimages,data/raw_smoke/openimages/images/train/open_000301.jpg,images/train/open_000301.jpg,smoke open image 301,128,128,8ea5d61b821e02ec5366a52f83119ee04af63a1d26fcdc79f598d94204b32f8e,1,
openimages_63f4ce730e10c24b7da31f86,openimages,data/raw_smoke/openimages/images/train/open_000302.jpg,images/train/open_000302.jpg,smoke open image 302,128,128,16585bcb995858b755815647f5274a2ecf75ddc9b8de6087ed9ade2e0a6d93ad,1,
